measure_name,location_name,sex_name,age_name,cause_name,metric_name,year,val,upper,lower
Deaths,Global,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Number,2019,737.831573999917,817.109517149965,663.348851667674
Deaths,Global,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.119093264220624,0.131889503041433,0.107071021146236
Deaths,Global,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Number,2019,1422.71697774671,1568.551872362,1292.94735854846
Deaths,Global,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.237062417626445,0.26136238257559,0.215439354049651
Deaths,Global,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Number,2019,2804.32977641445,3081.78676258171,2537.69731052326
Deaths,Global,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0.463165689847526,0.508990741338254,0.41912842609956
Deaths,Global,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Number,2019,6805.49036959771,7442.43112897484,6188.305487564
Deaths,Global,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2019,1.13098276953912,1.23683392573072,1.02841477968221
Deaths,Global,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Number,2019,13001.2593970624,14245.2466670076,11893.5187613046
Deaths,Global,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2019,2.40329635249708,2.63324869612061,2.19852934123114
Deaths,Global,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Number,2019,27254.0635581126,29862.182712051,24733.849087303
Deaths,Global,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2019,5.52324305889543,6.05179822216666,5.01250244756802
Deaths,Global,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Number,2019,58703.7297490414,64143.9587731319,53364.1643797694
Deaths,Global,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2019,12.3899530939799,13.5381626322348,11.2629895305004
Deaths,Global,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Number,2019,117299.224167107,128480.090975236,106991.430843835
Deaths,Global,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2019,26.8531836931719,29.4128073597346,24.4934317890439
Deaths,Global,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Number,2019,183865.632221995,199472.441093462,169039.256677861
Deaths,Global,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2019,49.557802068129,53.7643475525696,45.5616088931216
Deaths,Global,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Number,2019,262214.944693863,282581.004269107,242167.835494297
Deaths,Global,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2019,83.8992805522837,90.4156816218066,77.4849320453352
Deaths,Global,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Number,2019,327498.473571963,353622.479162401,302619.114458154
Deaths,Global,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2019,126.650886502452,136.753615931807,117.029489330705
Deaths,Global,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Number,2019,339807.45792119,365623.102731068,312898.873473062
Deaths,Global,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2019,181.630587992332,195.42931617477,167.247672310452
Deaths,Global,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Number,2019,285012.859469442,306518.462958286,261823.646131241
Deaths,Global,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2019,224.324665689428,241.251050421908,206.073164548826
Deaths,Global,Both,80-84 years,"Tracheal, bronchus, and lung cancer",Number,2019,223635.409414099,241339.849622415,199145.618447942
Deaths,Global,Both,80-84 years,"Tracheal, bronchus, and lung cancer",Rate,2019,264.900819673409,285.872099379645,235.892150082302
Deaths,Global,Both,85-89 years,"Tracheal, bronchus, and lung cancer",Number,2019,131519.440047462,142879.992768449,111984.130400429
Deaths,Global,Both,85-89 years,"Tracheal, bronchus, and lung cancer",Rate,2019,302.476337770176,328.604021866527,257.547854824167
Deaths,Global,Both,90-94 years,"Tracheal, bronchus, and lung cancer",Number,2019,46312.1697958533,51662.881165974,37218.1022024135
Deaths,Global,Both,90-94 years,"Tracheal, bronchus, and lung cancer",Rate,2019,274.726020456833,306.466697859903,220.779573751266
Deaths,Global,Both,15-19 years,Breast cancer,Number,2019,715.477332428869,851.876894546387,592.897264207937
Deaths,Global,Both,15-19 years,Breast cancer,Rate,2019,0.115485070031482,0.137501299294721,0.0956994428406081
Deaths,Global,Both,20-24 years,Breast cancer,Number,2019,1687.88279121749,1938.20178625613,1441.40509232458
Deaths,Global,Both,20-24 years,Breast cancer,Rate,2019,0.281246081557148,0.322955871395789,0.240176353631992
Deaths,Global,Both,25-29 years,Breast cancer,Number,2019,4538.90673526677,5091.90492714781,4011.5565861266
Deaths,Global,Both,25-29 years,Breast cancer,Rate,2019,0.749650018651274,0.840983709567789,0.662552382106547
Deaths,Global,Both,30-34 years,Breast cancer,Number,2019,12131.3771949216,13311.8253806558,10958.6484139286
Deaths,Global,Both,30-34 years,Breast cancer,Rate,2019,2.01607493848342,2.21224986283026,1.82118287742476
Deaths,Global,Both,35-39 years,Breast cancer,Number,2019,24014.293308127,26463.435538852,21867.9239114355
Deaths,Global,Both,35-39 years,Breast cancer,Rate,2019,4.43906715131433,4.8917936457321,4.04230853088826
Deaths,Global,Both,40-44 years,Breast cancer,Number,2019,38874.1274483349,42608.0918219118,35496.3675410592
Deaths,Global,Both,40-44 years,Breast cancer,Rate,2019,7.87813729654709,8.63485354785205,7.19360858681192
Deaths,Global,Both,45-49 years,Breast cancer,Number,2019,54486.6358489789,59488.5535028604,49915.6986055391
Deaths,Global,Both,45-49 years,Breast cancer,Rate,2019,11.499897285975,12.5555972453554,10.5351596401073
Deaths,Global,Both,50-54 years,Breast cancer,Number,2019,74702.4083550097,81768.0683035656,67929.9801205838
Deaths,Global,Both,50-54 years,Breast cancer,Rate,2019,17.1015410214617,18.7190748615982,15.5511363984202
Deaths,Global,Both,55-59 years,Breast cancer,Number,2019,81124.6503285149,88257.8611591156,74858.248344967
Deaths,Global,Both,55-59 years,Breast cancer,Rate,2019,21.8657468241407,23.7883804679656,20.1767465176286
Deaths,Global,Both,60-64 years,Breast cancer,Number,2019,79083.5554789543,84978.0098804064,73584.9481992884
Deaths,Global,Both,60-64 years,Breast cancer,Rate,2019,25.3038720426379,27.1898838567527,23.5445169633837
Deaths,Global,Both,65-69 years,Breast cancer,Number,2019,77735.3437308596,83166.6984015041,72818.1379956831
Deaths,Global,Both,65-69 years,Breast cancer,Rate,2019,30.06197277412,32.1623974766957,28.1603808103999
Deaths,Global,Both,70-74 years,Breast cancer,Number,2019,68969.9346055181,73665.694007135,64081.0047594127
Deaths,Global,Both,70-74 years,Breast cancer,Rate,2019,36.8651407853983,39.3750725756064,34.2519574019797
Deaths,Global,Both,75-79 years,Breast cancer,Number,2019,58776.6674873291,62832.4205400295,53451.430164137
Deaths,Global,Both,75-79 years,Breast cancer,Rate,2019,46.2612680318286,49.4534238151133,42.0699410704217
Deaths,Global,Both,80-84 years,Breast cancer,Number,2019,52680.6851267663,57075.5479712311,45493.6400907842
Deaths,Global,Both,80-84 years,Breast cancer,Rate,2019,62.4013733227586,67.6071802783788,53.8881681641959
Deaths,Global,Both,85-89 years,Breast cancer,Number,2019,38217.7913053213,42139.1817807235,31134.3085864149
Deaths,Global,Both,85-89 years,Breast cancer,Rate,2019,87.8955806649327,96.9142309081092,71.6045600317856
Deaths,Global,Both,90-94 years,Breast cancer,Number,2019,22620.4577206965,25457.7773280504,17528.2629117262
Deaths,Global,Both,90-94 years,Breast cancer,Rate,2019,134.18564403077,151.016760515455,103.978499312092
Deaths,Global,Both,20-24 years,Prostate cancer,Number,2019,119.008674933468,150.110563261471,103.774857721859
Deaths,Global,Both,20-24 years,Prostate cancer,Rate,2019,0.0198300045894795,0.0250124048525744,0.0172916462270292
Deaths,Global,Both,25-29 years,Prostate cancer,Number,2019,198.110840172725,252.934631837402,173.628148645727
Deaths,Global,Both,25-29 years,Prostate cancer,Rate,2019,0.0327201689068797,0.0417749168541392,0.0286765850153573
Deaths,Global,Both,30-34 years,Prostate cancer,Number,2019,242.16737936308,293.717143227479,206.90624791375
Deaths,Global,Both,30-34 years,Prostate cancer,Rate,2019,0.0402450254911282,0.0488119165655611,0.034385090359664
Deaths,Global,Both,35-39 years,Prostate cancer,Number,2019,316.399501684278,375.703174270045,265.517138510136
Deaths,Global,Both,35-39 years,Prostate cancer,Rate,2019,0.0584867777118213,0.0694491234094434,0.0490811198375944
Deaths,Global,Both,40-44 years,Prostate cancer,Number,2019,652.496275478931,774.042591729272,539.785762818546
Deaths,Global,Both,40-44 years,Prostate cancer,Rate,2019,0.132233327951618,0.156865612459671,0.109391686176305
Deaths,Global,Both,45-49 years,Prostate cancer,Number,2019,2045.93829485146,2449.27837028765,1709.20661995144
Deaths,Global,Both,45-49 years,Prostate cancer,Rate,2019,0.431813781079229,0.516942351903271,0.360743515610506
Deaths,Global,Both,50-54 years,Prostate cancer,Number,2019,5698.83173557228,6749.16640255612,4705.7720407044
Deaths,Global,Both,50-54 years,Prostate cancer,Rate,2019,1.30462734530782,1.54507931719505,1.07728727043586
Deaths,Global,Both,55-59 years,Prostate cancer,Number,2019,13619.9111558633,15555.2729824756,11472.8651745213
Deaths,Global,Both,55-59 years,Prostate cancer,Rate,2019,3.67101155931536,4.19265487663562,3.09231243817648
Deaths,Global,Both,60-64 years,Prostate cancer,Number,2019,31684.2658397227,37146.9097679975,26568.1331955648
Deaths,Global,Both,60-64 years,Prostate cancer,Rate,2019,10.1378169420648,11.8856650520596,8.50083988663405
Deaths,Global,Both,65-69 years,Prostate cancer,Number,2019,51838.7447491443,61856.6379800472,44256.3222344062
Deaths,Global,Both,65-69 years,Prostate cancer,Rate,2019,20.0471864984458,23.9213268715061,17.1148963938426
Deaths,Global,Both,70-74 years,Prostate cancer,Number,2019,72260.1178276075,88784.9077105772,62198.6009260223
Deaths,Global,Both,70-74 years,Prostate cancer,Rate,2019,38.6237776231136,47.4564481043767,33.2457931547635
Deaths,Global,Both,75-79 years,Prostate cancer,Number,2019,90801.4121456512,115231.175066819,78023.5639666336
Deaths,Global,Both,75-79 years,Prostate cancer,Rate,2019,71.466938234361,90.6948369697529,61.4098954527675
Deaths,Global,Both,80-84 years,Prostate cancer,Number,2019,96271.2444630485,119991.804786642,81713.1533299585
Deaths,Global,Both,80-84 years,Prostate cancer,Rate,2019,114.035302531267,142.132802338184,96.7909391089489
Deaths,Global,Both,85-89 years,Prostate cancer,Number,2019,73881.8131691278,92608.2008276494,60146.6505940434
Deaths,Global,Both,85-89 years,Prostate cancer,Rate,2019,169.917848396811,212.985923782246,138.328893388409
Deaths,Global,Both,90-94 years,Prostate cancer,Number,2019,35765.6000590249,42721.0004525752,27177.5005965028
Deaths,Global,Both,90-94 years,Prostate cancer,Rate,2019,212.163261120759,253.423031052227,161.21824172248
Deaths,Global,Both,5-9 years,Colon and rectum cancer,Number,2019,208.779248819929,238.993337609989,180.028449731823
Deaths,Global,Both,5-9 years,Colon and rectum cancer,Rate,2019,0.0318891198601894,0.0365040454542728,0.0274976983785093
Deaths,Global,Both,10-14 years,Colon and rectum cancer,Number,2019,259.901531939408,291.672214408895,227.502329378288
Deaths,Global,Both,10-14 years,Colon and rectum cancer,Rate,2019,0.0404713349407603,0.0454186006299018,0.0354261973885494
Deaths,Global,Both,15-19 years,Colon and rectum cancer,Number,2019,786.340746448346,861.468167754831,713.401376501563
Deaths,Global,Both,15-19 years,Colon and rectum cancer,Rate,2019,0.126923121189479,0.139049425011587,0.115149990351412
Deaths,Global,Both,20-24 years,Colon and rectum cancer,Number,2019,1876.29982925928,2045.52939833554,1733.48450506194
Deaths,Global,Both,20-24 years,Colon and rectum cancer,Rate,2019,0.312641362037277,0.340839500814421,0.288844537680864
Deaths,Global,Both,25-29 years,Colon and rectum cancer,Number,2019,3771.50032517381,4066.52261307113,3498.38421814935
Deaths,Global,Both,25-29 years,Colon and rectum cancer,Rate,2019,0.622904468854141,0.671630621763686,0.577796360962425
Deaths,Global,Both,30-34 years,Colon and rectum cancer,Number,2019,8583.17923607862,9299.10479543404,7936.66162611753
Deaths,Global,Both,30-34 years,Colon and rectum cancer,Rate,2019,1.4264112204518,1.54538860899103,1.31896851796322
Deaths,Global,Both,35-39 years,Colon and rectum cancer,Number,2019,13334.5066636554,14498.8849852463,12275.85199644
Deaths,Global,Both,35-39 years,Colon and rectum cancer,Rate,2019,2.46489745711495,2.68013400364816,2.26920403830295
Deaths,Global,Both,40-44 years,Colon and rectum cancer,Number,2019,21445.9618166574,23201.2011836723,19763.4574444949
Deaths,Global,Both,40-44 years,Colon and rectum cancer,Rate,2019,4.34618711050635,4.70189970469964,4.00521481566698
Deaths,Global,Both,45-49 years,Colon and rectum cancer,Number,2019,36747.7632036794,39835.2901023135,33930.3874179375
Deaths,Global,Both,45-49 years,Colon and rectum cancer,Rate,2019,7.75594777961623,8.40759825589796,7.16131513902106
Deaths,Global,Both,50-54 years,Colon and rectum cancer,Number,2019,58851.1707197953,63707.5933186416,54036.9258903189
Deaths,Global,Both,50-54 years,Colon and rectum cancer,Rate,2019,13.4727344457581,14.5845099844667,12.3706146178753
Deaths,Global,Both,55-59 years,Colon and rectum cancer,Number,2019,81167.8840533892,86719.4007301461,75255.2606753819
Deaths,Global,Both,55-59 years,Colon and rectum cancer,Rate,2019,21.8773997271552,23.3737150598241,20.283754326818
Deaths,Global,Both,60-64 years,Colon and rectum cancer,Number,2019,109154.566201353,115893.074639225,102034.831881666
Deaths,Global,Both,60-64 years,Colon and rectum cancer,Rate,2019,34.9255058058655,37.081584326077,32.6474488177615
Deaths,Global,Both,65-69 years,Colon and rectum cancer,Number,2019,134691.976262652,142552.40575675,125999.311125373
Deaths,Global,Both,65-69 years,Colon and rectum cancer,Rate,2019,52.0883594124103,55.1281609505962,48.7267139864096
Deaths,Global,Both,70-74 years,Colon and rectum cancer,Number,2019,146732.825906815,154986.216974737,137359.545597887
Deaths,Global,Both,70-74 years,Colon and rectum cancer,Rate,2019,78.4302075365644,82.8417301139917,73.4200926193036
Deaths,Global,Both,75-79 years,Colon and rectum cancer,Number,2019,146464.037507781,154677.68062567,135766.939307742
Deaths,Global,Both,75-79 years,Colon and rectum cancer,Rate,2019,115.277241562427,121.741941962059,106.857891705589
Deaths,Global,Both,80-84 years,Colon and rectum cancer,Number,2019,141762.890511638,151731.197665511,126191.967091262
Deaths,Global,Both,80-84 years,Colon and rectum cancer,Rate,2019,167.921108710779,179.728777016685,149.477024261291
Deaths,Global,Both,85-89 years,Colon and rectum cancer,Number,2019,105240.020553299,114130.750254879,88884.0243066917
Deaths,Global,Both,85-89 years,Colon and rectum cancer,Rate,2019,242.037344382947,262.484780589094,204.420838081893
Deaths,Global,Both,90-94 years,Colon and rectum cancer,Number,2019,53519.5170783455,59626.4231450375,41945.2755548564
Deaths,Global,Both,90-94 years,Colon and rectum cancer,Rate,2019,317.480351460921,353.706812203346,248.821393619583
Deaths,Finland,Both,1-4 years,Idiopathic epilepsy,Number,2019,0.327929101517832,0.487903021443057,0.218297234133296
Deaths,Finland,Both,1-4 years,Idiopathic epilepsy,Rate,2019,0.154985554581462,0.230592283546421,0.1031714408363
Deaths,Finland,Both,5-9 years,Idiopathic epilepsy,Number,2019,0.460975332749776,0.604826147000377,0.335828777026772
Deaths,Finland,Both,5-9 years,Idiopathic epilepsy,Rate,2019,0.151229992362876,0.198422447132078,0.110173755029449
Deaths,Finland,Both,10-14 years,Idiopathic epilepsy,Number,2019,0.604107955577074,0.78522530391593,0.454718390372347
Deaths,Finland,Both,10-14 years,Idiopathic epilepsy,Rate,2019,0.195963805749063,0.254715630716767,0.147504010663678
Deaths,Finland,Both,15-19 years,Idiopathic epilepsy,Number,2019,1.06470211425718,1.36278066406723,0.813263120318833
Deaths,Finland,Both,15-19 years,Idiopathic epilepsy,Rate,2019,0.3590898659521,0.45962219801116,0.27428755982402
Deaths,Finland,Both,20-24 years,Idiopathic epilepsy,Number,2019,2.17463560298022,2.75135440663654,1.70239669211643
Deaths,Finland,Both,20-24 years,Idiopathic epilepsy,Rate,2019,0.695037310718123,0.879362944762067,0.544104592531493
Deaths,Finland,Both,25-29 years,Idiopathic epilepsy,Number,2019,3.13976653731587,3.97192603653965,2.42655086515816
Deaths,Finland,Both,25-29 years,Idiopathic epilepsy,Rate,2019,0.885244711078345,1.11986877841146,0.68415638360813
Deaths,Finland,Both,30-34 years,Idiopathic epilepsy,Number,2019,3.71897078944638,4.68566422496927,2.79299516367135
Deaths,Finland,Both,30-34 years,Idiopathic epilepsy,Rate,2019,1.06671795738749,1.34399608226202,0.801118982821627
Deaths,Finland,Both,35-39 years,Idiopathic epilepsy,Number,2019,4.82387887793857,6.17274502682685,3.50592954592365
Deaths,Finland,Both,35-39 years,Idiopathic epilepsy,Rate,2019,1.33887182350499,1.71325080899021,0.973073827723623
Deaths,Finland,Both,40-44 years,Idiopathic epilepsy,Number,2019,5.47568362948703,6.92894807898673,4.20686802876045
Deaths,Finland,Both,40-44 years,Idiopathic epilepsy,Rate,2019,1.57793290154561,1.99672148479452,1.21229711652704
Deaths,Finland,Both,45-49 years,Idiopathic epilepsy,Number,2019,6.74480542725555,8.62384377958857,5.14071112084217
Deaths,Finland,Both,45-49 years,Idiopathic epilepsy,Rate,2019,2.14447120902182,2.74190039963164,1.63445886044337
Deaths,Finland,Both,50-54 years,Idiopathic epilepsy,Number,2019,7.86656074329354,9.7942070904599,5.79764221190351
Deaths,Finland,Both,50-54 years,Idiopathic epilepsy,Rate,2019,2.20953762711484,2.75096955331787,1.62842556407781
Deaths,Finland,Both,55-59 years,Idiopathic epilepsy,Number,2019,8.42219533309621,10.4861718428805,6.10489971414754
Deaths,Finland,Both,55-59 years,Idiopathic epilepsy,Rate,2019,2.28128403904876,2.84034453129828,1.65360808281778
Deaths,Finland,Both,60-64 years,Idiopathic epilepsy,Number,2019,7.75668338082581,9.63022077175013,5.90288469407598
Deaths,Finland,Both,60-64 years,Idiopathic epilepsy,Rate,2019,2.15624191261115,2.67705727258077,1.64091361704162
Deaths,Finland,Both,65-69 years,Idiopathic epilepsy,Number,2019,7.10332172578027,8.72128309091618,5.75405152351212
Deaths,Finland,Both,65-69 years,Idiopathic epilepsy,Rate,2019,1.9916297297142,2.44527382479138,1.6133212774162
Deaths,Finland,Both,70-74 years,Idiopathic epilepsy,Number,2019,8.11811162424502,10.0504650881202,6.2967408800661
Deaths,Finland,Both,70-74 years,Idiopathic epilepsy,Rate,2019,2.3229424810617,2.87587229496777,1.80176961830132
Deaths,Finland,Both,75-79 years,Idiopathic epilepsy,Number,2019,6.72742951936635,8.38174933968863,5.28646404632676
Deaths,Finland,Both,75-79 years,Idiopathic epilepsy,Rate,2019,3.17032162454088,3.9499248719887,2.4912622622327
Deaths,Finland,Both,80-84 years,Idiopathic epilepsy,Number,2019,5.83934037969527,7.67538662635321,4.36365393440898
Deaths,Finland,Both,80-84 years,Idiopathic epilepsy,Rate,2019,3.62872132265099,4.76968926276081,2.71169054154129
Deaths,Finland,Both,85-89 years,Idiopathic epilepsy,Number,2019,4.82373985002733,6.47398311529721,3.46840575524287
Deaths,Finland,Both,85-89 years,Idiopathic epilepsy,Rate,2019,4.96026984775334,6.65722121011377,3.56657469564986
Deaths,Finland,Both,90-94 years,Idiopathic epilepsy,Number,2019,3.25019671811827,4.36525398328622,2.21537481830652
Deaths,Finland,Both,90-94 years,Idiopathic epilepsy,Rate,2019,6.78223235565246,9.1090384286725,4.62285457641935
Deaths,United Kingdom,Both,30-34 years,Atrial fibrillation and flutter,Number,2019,0.549177807684762,0.725879523554735,0.503304051728614
Deaths,United Kingdom,Both,30-34 years,Atrial fibrillation and flutter,Rate,2019,0.0114166473108653,0.0150900316703261,0.0104629953510674
Deaths,United Kingdom,Both,35-39 years,Atrial fibrillation and flutter,Number,2019,0.888488601932896,1.55548999481408,0.717284104827965
Deaths,United Kingdom,Both,35-39 years,Atrial fibrillation and flutter,Rate,2019,0.0192780232321147,0.0337503173277766,0.0155633056032659
Deaths,United Kingdom,Both,40-44 years,Atrial fibrillation and flutter,Number,2019,3.98070237045886,5.37303746558488,3.15604296377453
Deaths,United Kingdom,Both,40-44 years,Atrial fibrillation and flutter,Rate,2019,0.0969165610390602,0.13081518411498,0.0768389098392433
Deaths,United Kingdom,Both,45-49 years,Atrial fibrillation and flutter,Number,2019,9.30969169204511,11.5907975433486,6.97069495937017
Deaths,United Kingdom,Both,45-49 years,Atrial fibrillation and flutter,Rate,2019,0.206708474751567,0.257357188679733,0.154774376066724
Deaths,United Kingdom,Both,50-54 years,Atrial fibrillation and flutter,Number,2019,23.1856704399666,26.8924891231098,16.2963545339778
Deaths,United Kingdom,Both,50-54 years,Atrial fibrillation and flutter,Rate,2019,0.494808463106144,0.573916171480088,0.347782660073126
Deaths,United Kingdom,Both,55-59 years,Atrial fibrillation and flutter,Number,2019,54.20719020195,60.4352364666241,38.0032465337391
Deaths,United Kingdom,Both,55-59 years,Atrial fibrillation and flutter,Rate,2019,1.23909203862779,1.38145548735134,0.868695094627339
Deaths,United Kingdom,Both,60-64 years,Atrial fibrillation and flutter,Number,2019,111.411792317898,125.102236292012,76.0009136431147
Deaths,United Kingdom,Both,60-64 years,Atrial fibrillation and flutter,Rate,2019,3.00700664752595,3.37651202196853,2.05126627790709
Deaths,United Kingdom,Both,65-69 years,Atrial fibrillation and flutter,Number,2019,215.615296928136,243.217703340907,153.869600934929
Deaths,United Kingdom,Both,65-69 years,Atrial fibrillation and flutter,Rate,2019,6.44614089551619,7.27135600468039,4.60016121905297
Deaths,United Kingdom,Both,70-74 years,Atrial fibrillation and flutter,Number,2019,535.456696094115,607.918072088509,404.133666843017
Deaths,United Kingdom,Both,70-74 years,Atrial fibrillation and flutter,Rate,2019,16.4136569705163,18.6348565144931,12.3881378759194
Deaths,United Kingdom,Both,75-79 years,Atrial fibrillation and flutter,Number,2019,856.82295830382,1001.42111348593,644.162233975149
Deaths,United Kingdom,Both,75-79 years,Atrial fibrillation and flutter,Rate,2019,37.4682169114165,43.7913843649117,28.1687250263494
Deaths,United Kingdom,Both,80-84 years,Atrial fibrillation and flutter,Number,2019,1685.04724237261,1911.19321941774,1253.31667995398
Deaths,United Kingdom,Both,80-84 years,Atrial fibrillation and flutter,Rate,2019,101.529446727127,115.155459904436,75.5163095074035
Deaths,United Kingdom,Both,85-89 years,Atrial fibrillation and flutter,Number,2019,2227.71017761319,2569.87562665894,1530.77443970464
Deaths,United Kingdom,Both,85-89 years,Atrial fibrillation and flutter,Rate,2019,223.99851861994,258.403601686577,153.920923054044
Deaths,United Kingdom,Both,90-94 years,Atrial fibrillation and flutter,Number,2019,2268.97463913233,2595.41650013438,1576.84580858351
Deaths,United Kingdom,Both,90-94 years,Atrial fibrillation and flutter,Rate,2019,505.826942375548,578.601263236707,351.529312050181
Deaths,Japan,Both,1-4 years,Asthma,Number,2019,1.6981183622074,2.22617250288445,1.01312523128362
Deaths,Japan,Both,1-4 years,Asthma,Rate,2019,0.0437549086270114,0.0573611219450305,0.0261048952235054
Deaths,Japan,Both,5-9 years,Asthma,Number,2019,1.17223766048984,1.50434464946921,0.814450574502822
Deaths,Japan,Both,5-9 years,Asthma,Rate,2019,0.0221964132593673,0.0284848854883092,0.0154216863527824
Deaths,Japan,Both,10-14 years,Asthma,Number,2019,1.79212825285008,2.422894817788,1.43364552218557
Deaths,Japan,Both,10-14 years,Asthma,Rate,2019,0.0323794300353172,0.0437758587370822,0.0259025127287788
Deaths,Japan,Both,15-19 years,Asthma,Number,2019,2.30383073040034,3.1102517580897,1.67635911022057
Deaths,Japan,Both,15-19 years,Asthma,Rate,2019,0.0384610759512989,0.0519237926280988,0.0279858125899037
Deaths,Japan,Both,20-24 years,Asthma,Number,2019,3.76124529328892,4.70227394039374,2.95201522316833
Deaths,Japan,Both,20-24 years,Asthma,Rate,2019,0.0608968286448928,0.0761326497105719,0.0477949059911493
Deaths,Japan,Both,25-29 years,Asthma,Number,2019,4.8078587063393,6.32528894574933,3.68560784044267
Deaths,Japan,Both,25-29 years,Asthma,Rate,2019,0.0777724858573422,0.102318615234733,0.0596188243362052
Deaths,Japan,Both,30-34 years,Asthma,Number,2019,5.75092465570196,7.44855328475776,4.35043884720579
Deaths,Japan,Both,30-34 years,Asthma,Rate,2019,0.0841948380790143,0.109048505288849,0.0636914089893313
Deaths,Japan,Both,35-39 years,Asthma,Number,2019,9.56294423151075,12.8607838418388,7.63164493317576
Deaths,Japan,Both,35-39 years,Asthma,Rate,2019,0.124176800885092,0.166999927605133,0.0990984816339319
Deaths,Japan,Both,40-44 years,Asthma,Number,2019,12.0583035395178,16.5321717681621,9.63396836790674
Deaths,Japan,Both,40-44 years,Asthma,Rate,2019,0.135491164491983,0.1857610564462,0.108250517045685
Deaths,Japan,Both,45-49 years,Asthma,Number,2019,18.3539060043706,25.2411000096228,15.9741077011127
Deaths,Japan,Both,45-49 years,Asthma,Rate,2019,0.183974796194821,0.253010243645011,0.160120314880467
Deaths,Japan,Both,50-54 years,Asthma,Number,2019,21.5146096050089,28.4361743714028,18.8191186053106
Deaths,Japan,Both,50-54 years,Asthma,Rate,2019,0.247900767733774,0.327654072627981,0.216842138248389
Deaths,Japan,Both,55-59 years,Asthma,Number,2019,27.8100896825978,36.1658126531113,24.157303094563
Deaths,Japan,Both,55-59 years,Asthma,Rate,2019,0.356552608762446,0.463681167398385,0.309720304297377
Deaths,Japan,Both,60-64 years,Asthma,Number,2019,39.191311117232,52.7385622956618,33.5775875707504
Deaths,Japan,Both,60-64 years,Asthma,Rate,2019,0.515797876552714,0.694093605676407,0.441915513286842
Deaths,Japan,Both,65-69 years,Asthma,Number,2019,75.4355679025894,98.8480583859641,63.1789711122215
Deaths,Japan,Both,65-69 years,Asthma,Rate,2019,0.85907243675405,1.12569766155524,0.719492331986895
Deaths,Japan,Both,70-74 years,Asthma,Number,2019,131.451158383405,178.03626361959,106.017234574665
Deaths,Japan,Both,70-74 years,Asthma,Rate,2019,1.50107524033287,2.0330427703137,1.21063859630987
Deaths,Japan,Both,75-79 years,Asthma,Number,2019,209.655872402742,291.145410497262,158.958603116733
Deaths,Japan,Both,75-79 years,Asthma,Rate,2019,2.87467846243212,3.99201525528788,2.17954721497222
Deaths,Japan,Both,80-84 years,Asthma,Number,2019,316.496216236446,435.896330202039,227.009817234633
Deaths,Japan,Both,80-84 years,Asthma,Rate,2019,5.92140396901829,8.15528947054005,4.24718136843393
Deaths,Japan,Both,85-89 years,Asthma,Number,2019,430.504430070481,591.382746689698,297.14147170583
Deaths,Japan,Both,85-89 years,Asthma,Rate,2019,11.8752384233034,16.3129822269621,8.19649131457324
Deaths,Japan,Both,90-94 years,Asthma,Number,2019,460.619688482806,653.285190390816,295.493281767938
Deaths,Japan,Both,90-94 years,Asthma,Rate,2019,24.8486458345565,35.2422024739138,15.9407165797177
Deaths,Japan,Both,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,7.57986616625636,11.8502177723816,5.45560387112847
Deaths,Japan,Both,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.19530814747118,0.30534102179234,0.140572915409792
Deaths,Japan,Both,5-9 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,2.81735543872669,4.19355646204843,2.18838156908474
Deaths,Japan,Both,5-9 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,0.0533468491281642,0.0794053248717681,0.0414371789217981
Deaths,Japan,Both,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,1.81915113885325,2.95177082322229,1.41599776392644
