measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,90,Norway,2,Female,6,5-9 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.0004560748701728679,0.0014588442075939222,0.0002523224269532048
1,Deaths,90,Norway,3,Both,6,5-9 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.00036476239880014273,0.001103856103808673,0.00021953677278785283
1,Deaths,90,Norway,1,Male,7,10-14 years,534,Gallbladder and biliary diseases,1,Number,2019,0.0007810101781152416,0.002144871361633139,0.00045355261232716263
1,Deaths,90,Norway,2,Female,7,10-14 years,534,Gallbladder and biliary diseases,1,Number,2019,0.0005492813955442414,0.0016839375691338732,0.0003336039190924281
1,Deaths,90,Norway,3,Both,7,10-14 years,534,Gallbladder and biliary diseases,1,Number,2019,0.0013302915736594816,0.003587605099030417,0.0008087631423350472
1,Deaths,90,Norway,1,Male,7,10-14 years,534,Gallbladder and biliary diseases,2,Percent,2019,5.390498947498606e-05,0.00014778680746859818,3.1225213322317154e-05
1,Deaths,90,Norway,2,Female,7,10-14 years,534,Gallbladder and biliary diseases,2,Percent,2019,4.795259982070825e-05,0.00014760781577047733,2.9196474468190133e-05
1,Deaths,90,Norway,3,Both,7,10-14 years,534,Gallbladder and biliary diseases,2,Percent,2019,5.1279194105064834e-05,0.00013596193625833001,3.104245116718952e-05
1,Deaths,90,Norway,1,Male,7,10-14 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.00047648211438721435,0.0013085525260962004,0.00027670536666886224
1,Deaths,90,Norway,2,Female,7,10-14 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.00035218737717605206,0.0010797044294825525,0.00021389963365571674
1,Deaths,90,Norway,3,Both,7,10-14 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.00041587911552880415,0.0011215661776666351,0.00025283757859289544
1,Deaths,90,Norway,1,Male,8,15-19 years,534,Gallbladder and biliary diseases,1,Number,2019,0.00396388138692537,0.00939942873499952,0.002655067309080762
1,Deaths,90,Norway,2,Female,8,15-19 years,534,Gallbladder and biliary diseases,1,Number,2019,0.003229088850093656,0.007768945251081392,0.002250265913036533
1,Deaths,90,Norway,3,Both,8,15-19 years,534,Gallbladder and biliary diseases,1,Number,2019,0.007192970237019019,0.01561500029145266,0.00498419406363747
1,Deaths,90,Norway,1,Male,8,15-19 years,534,Gallbladder and biliary diseases,2,Percent,2019,7.368184712099462e-05,0.00017336818972694487,4.933048689940058e-05
1,Deaths,90,Norway,2,Female,8,15-19 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00012880538729803513,0.00030985663340296334,8.956606722657324e-05
1,Deaths,90,Norway,3,Both,8,15-19 years,534,Gallbladder and biliary diseases,2,Percent,2019,9.120639847725547e-05,0.00019942065765945273,6.358006643138547e-05
1,Deaths,90,Norway,1,Male,8,15-19 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.002403952341177905,0.0057004174715640735,0.0016102033967773214
1,Deaths,90,Norway,2,Female,8,15-19 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.0020809266730809563,0.00500655328645168,0.0014501423086660408
1,Deaths,90,Norway,3,Both,8,15-19 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.002247341757022374,0.004878685860577306,0.001557240899825775
1,Deaths,90,Norway,1,Male,9,20-24 years,534,Gallbladder and biliary diseases,1,Number,2019,0.0197140886851716,0.02546163654267486,0.011861134407124775
1,Deaths,90,Norway,2,Female,9,20-24 years,534,Gallbladder and biliary diseases,1,Number,2019,0.006634728046914287,0.01955509611255828,0.004195675891991428
1,Deaths,90,Norway,3,Both,9,20-24 years,534,Gallbladder and biliary diseases,1,Number,2019,0.026348816732085865,0.0382831362110583,0.021500342714711615
1,Deaths,90,Norway,1,Male,9,20-24 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0002048118971886782,0.00026284911978704286,0.0001239407033828979
1,Deaths,90,Norway,2,Female,9,20-24 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00021340137481676167,0.0006287027228880019,0.00013511779739082118
1,Deaths,90,Norway,3,Both,9,20-24 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00020690021131374313,0.0002993373110615871,0.00016915408405781472
1,Deaths,90,Norway,1,Male,9,20-24 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.011150188998958647,0.014400973040522048,0.00670859771879643
1,Deaths,90,Norway,2,Female,9,20-24 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.004018126010331687,0.011842963233579768,0.0025409865051474263
1,Deaths,90,Norway,3,Both,9,20-24 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.007706023805569848,0.011196357012686797,0.006288030102912413
1,Deaths,90,Norway,1,Male,10,25-29 years,534,Gallbladder and biliary diseases,1,Number,2019,0.01429272741952424,0.031875704381272844,0.01003526658610985
1,Deaths,90,Norway,2,Female,10,25-29 years,534,Gallbladder and biliary diseases,1,Number,2019,0.024240505541045926,0.03966595451449233,0.019479110507884353
1,Deaths,90,Norway,3,Both,10,25-29 years,534,Gallbladder and biliary diseases,1,Number,2019,0.03853323296057018,0.0715543155014864,0.030297485014291477
1,Deaths,90,Norway,1,Male,10,25-29 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00013037783892800575,0.00028769139933091157,9.204589465972067e-05
1,Deaths,90,Norway,2,Female,10,25-29 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0006221482530851235,0.0010208513165724377,0.0005004881157976321
1,Deaths,90,Norway,3,Both,10,25-29 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0002593303945474834,0.0004845642605107844,0.0002038078718156677
1,Deaths,90,Norway,1,Male,10,25-29 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.007465264018269337,0.01664906507973041,0.005241540845219599
1,Deaths,90,Norway,2,Female,10,25-29 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.013305602022552945,0.021772623665824335,0.010692074541612692
1,Deaths,90,Norway,3,Both,10,25-29 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.0103129544614583,0.01915064842970104,0.008108755981332517
1,Deaths,90,Norway,1,Male,11,30-34 years,534,Gallbladder and biliary diseases,1,Number,2019,0.02006616552221652,0.04837886567611126,0.013837330404068869
1,Deaths,90,Norway,2,Female,11,30-34 years,534,Gallbladder and biliary diseases,1,Number,2019,0.030697638120057633,0.04939734847469505,0.02516072258490451
1,Deaths,90,Norway,3,Both,11,30-34 years,534,Gallbladder and biliary diseases,1,Number,2019,0.050763803642274063,0.09062411332439177,0.04002916895702372
1,Deaths,90,Norway,1,Male,11,30-34 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00016224214843945807,0.0003910565326160033,0.00011198372965095499
1,Deaths,90,Norway,2,Female,11,30-34 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0005775884091183038,0.0009169943347848876,0.0004740797383149193
1,Deaths,90,Norway,3,Both,11,30-34 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00028708978135141974,0.0005083921847160341,0.00022742768344301468
1,Deaths,90,Norway,1,Male,11,30-34 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.010626327671148881,0.025619726821433576,0.00732775810130688
1,Deaths,90,Norway,2,Female,11,30-34 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.01705550418475808,0.027445000176597758,0.013979212591537674
1,Deaths,90,Norway,3,Both,11,30-34 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.013763800401064135,0.024571291310441112,0.010853274424183143
1,Deaths,90,Norway,1,Male,12,35-39 years,534,Gallbladder and biliary diseases,1,Number,2019,0.062158759590708434,0.09903188101981544,0.048773107392179396
1,Deaths,90,Norway,2,Female,12,35-39 years,534,Gallbladder and biliary diseases,1,Number,2019,0.07443427072074217,0.09139718238083058,0.05523060640773486
1,Deaths,90,Norway,3,Both,12,35-39 years,534,Gallbladder and biliary diseases,1,Number,2019,0.1365930303114505,0.18153888845786206,0.11619065042458747
1,Deaths,90,Norway,1,Male,12,35-39 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.000396662172259494,0.0006279224273533225,0.0003120581647985052
1,Deaths,90,Norway,2,Female,12,35-39 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0009540576726197724,0.0011656918448801107,0.0006954086182717943
1,Deaths,90,Norway,3,Both,12,35-39 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0005819463630779803,0.0007730781633992466,0.0004964259539251191
1,Deaths,90,Norway,1,Male,12,35-39 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.03381913419257534,0.05388094124794814,0.026536312415918407
1,Deaths,90,Norway,2,Female,12,35-39 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.043373519584091004,0.05325796090349837,0.032183371523240585
1,Deaths,90,Norway,3,Both,12,35-39 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.038432539010943706,0.0510787438916293,0.03269201726448219
1,Deaths,90,Norway,1,Male,13,40-44 years,534,Gallbladder and biliary diseases,1,Number,2019,0.1191284419488126,0.1609533004310659,0.08453665680758374
1,Deaths,90,Norway,2,Female,13,40-44 years,534,Gallbladder and biliary diseases,1,Number,2019,0.11081396955593914,0.14140198417064076,0.0883317325942049
1,Deaths,90,Norway,3,Both,13,40-44 years,534,Gallbladder and biliary diseases,1,Number,2019,0.22994241150475142,0.2936544779663442,0.18934806181979494
1,Deaths,90,Norway,1,Male,13,40-44 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0006116333886008214,0.0008309295406135811,0.00043778066586445323
1,Deaths,90,Norway,2,Female,13,40-44 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0009087021867381758,0.0011572067709411887,0.0007265801561438172
1,Deaths,90,Norway,3,Both,13,40-44 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0007260447494358007,0.0009257872638658075,0.000597310695334469
1,Deaths,90,Norway,1,Male,13,40-44 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.06566802067402204,0.08872343570816475,0.04659974424359914
1,Deaths,90,Norway,2,Female,13,40-44 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.06503768410945349,0.08299005636015683,0.05184266337830801
1,Deaths,90,Norway,3,Both,13,40-44 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.06536273034417682,0.08347332852633622,0.05382350400227932
1,Deaths,90,Norway,1,Male,14,45-49 years,534,Gallbladder and biliary diseases,1,Number,2019,0.233901998246544,0.31726900385053647,0.1594819985914834
1,Deaths,90,Norway,2,Female,14,45-49 years,534,Gallbladder and biliary diseases,1,Number,2019,0.2870375513949527,0.33854728095273656,0.19188614529714595
1,Deaths,90,Norway,3,Both,14,45-49 years,534,Gallbladder and biliary diseases,1,Number,2019,0.520939549641496,0.617329057828102,0.3895315433877191
1,Deaths,90,Norway,1,Male,14,45-49 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0007102576719038592,0.0009721192214107882,0.00048548214177962
1,Deaths,90,Norway,2,Female,14,45-49 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0012964833238520747,0.0015206974015749622,0.0008710212425205834
1,Deaths,90,Norway,3,Both,14,45-49 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0009459553807131731,0.0011128312588088434,0.0007055085438903558
1,Deaths,90,Norway,1,Male,14,45-49 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.11995196360331177,0.16270506574392135,0.08178715459397186
1,Deaths,90,Norway,2,Female,14,45-49 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.15564733469772118,0.18357870492334727,0.10405107950431627
1,Deaths,90,Norway,3,Both,14,45-49 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.13730191186486057,0.16270690130527163,0.10266723975096607
1,Deaths,90,Norway,1,Male,15,50-54 years,534,Gallbladder and biliary diseases,1,Number,2019,0.4405632929219648,0.5832589936587765,0.2950848875928404
1,Deaths,90,Norway,2,Female,15,50-54 years,534,Gallbladder and biliary diseases,1,Number,2019,0.428314738751559,0.5205519207684044,0.3225499943699816
1,Deaths,90,Norway,3,Both,15,50-54 years,534,Gallbladder and biliary diseases,1,Number,2019,0.8688780316735243,1.0224184283354918,0.7047093530112266
1,Deaths,90,Norway,1,Male,15,50-54 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0008559038382923902,0.0011376376318732984,0.0005716288378566561
1,Deaths,90,Norway,2,Female,15,50-54 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0012529692858013364,0.0015233896938817149,0.0009619899933544073
1,Deaths,90,Norway,3,Both,15,50-54 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0010144301424908648,0.0012027852472416508,0.0008218283836030463
1,Deaths,90,Norway,1,Male,15,50-54 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.2336550852949243,0.3093345090293574,0.1564998393816724
1,Deaths,90,Norway,2,Female,15,50-54 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.24051766404786704,0.2923129200825125,0.18112608361469346
1,Deaths,90,Norway,3,Both,15,50-54 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.23698836370038873,0.2788668392060292,0.19221100127577256
1,Deaths,90,Norway,1,Male,16,55-59 years,534,Gallbladder and biliary diseases,1,Number,2019,0.620697326403253,0.8408688079668502,0.4689828902151366
1,Deaths,90,Norway,2,Female,16,55-59 years,534,Gallbladder and biliary diseases,1,Number,2019,0.5448216000932866,0.8018202890971823,0.45558853303358243
1,Deaths,90,Norway,3,Both,16,55-59 years,534,Gallbladder and biliary diseases,1,Number,2019,1.165518926496539,1.6178182798187233,1.0123108013848914
1,Deaths,90,Norway,1,Male,16,55-59 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0008620454631206987,0.0011705159325611646,0.0006523068590627755
1,Deaths,90,Norway,2,Female,16,55-59 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0011595208624992064,0.0017412674611300234,0.0009633899047022148
1,Deaths,90,Norway,3,Both,16,55-59 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.000979528867800717,0.0013540833754959842,0.0008488104422170788
1,Deaths,90,Norway,1,Male,16,55-59 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.3724444520735982,0.5045565835827837,0.281409421545647
1,Deaths,90,Norway,2,Female,16,55-59 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.34124564118942874,0.5022151813085443,0.28535506126588284
1,Deaths,90,Norway,3,Both,16,55-59 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.3571796012664543,0.4957891930971987,0.31022813973793834
1,Deaths,90,Norway,1,Male,17,60-64 years,534,Gallbladder and biliary diseases,1,Number,2019,1.125853555673665,1.6004393929898972,0.935582375380554
1,Deaths,90,Norway,2,Female,17,60-64 years,534,Gallbladder and biliary diseases,1,Number,2019,1.1841016255520553,1.5165993649540859,0.9071574346571625
1,Deaths,90,Norway,3,Both,17,60-64 years,534,Gallbladder and biliary diseases,1,Number,2019,2.3099551812257246,3.0067912315796925,1.997397791338625
1,Deaths,90,Norway,1,Male,17,60-64 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0009607579384204769,0.0013782498065745062,0.0007960908009380274
1,Deaths,90,Norway,2,Female,17,60-64 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0015380527291331074,0.001956426776048397,0.0011669484161111888
1,Deaths,90,Norway,3,Both,17,60-64 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.001189666358400676,0.001552739101525677,0.0010329854745858187
1,Deaths,90,Norway,1,Male,17,60-64 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.7360341220949543,1.0462977157634354,0.6116430941133314
1,Deaths,90,Norway,2,Female,17,60-64 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.783920645216176,1.0040468884205447,0.6005729796693291
1,Deaths,90,Norway,3,Both,17,60-64 years,534,Gallbladder and biliary diseases,3,Rate,2019,0.7598266817633885,0.9890409228780604,0.6570154037140354
1,Deaths,90,Norway,1,Male,18,65-69 years,534,Gallbladder and biliary diseases,1,Number,2019,2.361426663579515,3.020146380754788,1.747418203397467
1,Deaths,90,Norway,2,Female,18,65-69 years,534,Gallbladder and biliary diseases,1,Number,2019,2.053714470910115,2.8703001943622914,1.7118120781196797
1,Deaths,90,Norway,3,Both,18,65-69 years,534,Gallbladder and biliary diseases,1,Number,2019,4.415141134489635,5.55197758560058,3.826560210656062
1,Deaths,90,Norway,1,Male,18,65-69 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.001428653851541084,0.001830704654721964,0.0010639139710043963
1,Deaths,90,Norway,2,Female,18,65-69 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0018468575875513187,0.002560073418330559,0.00154452489250977
1,Deaths,90,Norway,3,Both,18,65-69 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.001596843290857734,0.0020199451771888218,0.0013847546719570124
1,Deaths,90,Norway,1,Male,18,65-69 years,534,Gallbladder and biliary diseases,3,Rate,2019,1.7307396728003008,2.213529320835735,1.2807198530608053
1,Deaths,90,Norway,2,Female,18,65-69 years,534,Gallbladder and biliary diseases,3,Rate,2019,1.4999286472263664,2.096321347804261,1.2502205204319183
1,Deaths,90,Norway,3,Both,18,65-69 years,534,Gallbladder and biliary diseases,3,Rate,2019,1.615131307858373,2.0310047959696758,1.3998187168596956
1,Deaths,90,Norway,1,Male,19,70-74 years,534,Gallbladder and biliary diseases,1,Number,2019,6.037442821261827,7.2873112039935215,3.607457675890729
1,Deaths,90,Norway,2,Female,19,70-74 years,534,Gallbladder and biliary diseases,1,Number,2019,4.245487573675201,6.029791886830916,3.5041109457460746
1,Deaths,90,Norway,3,Both,19,70-74 years,534,Gallbladder and biliary diseases,1,Number,2019,10.282930394937011,11.925141377787668,8.14985641570848
1,Deaths,90,Norway,1,Male,19,70-74 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0022781878146923215,0.0027307662060607734,0.0013721845207955727
1,Deaths,90,Norway,2,Female,19,70-74 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.002383582984787491,0.003364525283268562,0.001976708161312711
1,Deaths,90,Norway,3,Both,19,70-74 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0023205662047125915,0.002678941175793915,0.0018444589396711978
1,Deaths,90,Norway,1,Male,19,70-74 years,534,Gallbladder and biliary diseases,3,Rate,2019,4.81616707663828,5.81320756766282,2.8777281049859713
1,Deaths,90,Norway,2,Female,19,70-74 years,534,Gallbladder and biliary diseases,3,Rate,2019,3.254601990842452,4.622454391559344,2.6862607091051856
1,Deaths,90,Norway,3,Both,19,70-74 years,534,Gallbladder and biliary diseases,3,Rate,2019,4.019855048540338,4.661836454291259,3.1859830028310943
1,Deaths,90,Norway,1,Male,20,75-79 years,534,Gallbladder and biliary diseases,1,Number,2019,9.123991312254066,10.985436932983642,5.268396632358035
1,Deaths,90,Norway,2,Female,20,75-79 years,534,Gallbladder and biliary diseases,1,Number,2019,7.8002667690441285,9.988483273089985,6.008409994799752
1,Deaths,90,Norway,3,Both,20,75-79 years,534,Gallbladder and biliary diseases,1,Number,2019,16.924258081298188,19.579797800455516,12.765362595925717
1,Deaths,90,Norway,1,Male,20,75-79 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0033796177848661193,0.004066641554862705,0.0019434504108502494
1,Deaths,90,Norway,2,Female,20,75-79 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.003588463488249075,0.0045825412322331545,0.0027756745938387105
1,Deaths,90,Norway,3,Both,20,75-79 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.003472780567663856,0.004011377631035478,0.0026208940852257634
1,Deaths,90,Norway,1,Male,20,75-79 years,534,Gallbladder and biliary diseases,3,Rate,2019,11.908242191364542,14.337721190093065,6.876085356857895
1,Deaths,90,Norway,2,Female,20,75-79 years,534,Gallbladder and biliary diseases,3,Rate,2019,8.958274414176836,11.471347941183364,6.900403168248942
1,Deaths,90,Norway,3,Both,20,75-79 years,534,Gallbladder and biliary diseases,3,Rate,2019,10.339058708299586,11.961332543093478,7.798382220243472
1,Deaths,90,Norway,1,Male,30,80-84 years,534,Gallbladder and biliary diseases,1,Number,2019,13.979591815041237,16.866071472894898,8.012415366647264
1,Deaths,90,Norway,2,Female,30,80-84 years,534,Gallbladder and biliary diseases,1,Number,2019,12.726896119095088,15.779342997476284,8.910452317601425
1,Deaths,90,Norway,3,Both,30,80-84 years,534,Gallbladder and biliary diseases,1,Number,2019,26.70648793413631,31.69534099378907,18.505288941792372
1,Deaths,90,Norway,1,Male,30,80-84 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0043862793776666765,0.00530347949374434,0.0025062912780096785
1,Deaths,90,Norway,2,Female,30,80-84 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.004456420461505637,0.005514180471428318,0.0030726096083610465
1,Deaths,90,Norway,3,Both,30,80-84 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.004419471680190435,0.005220093056971142,0.0030951878892398277
1,Deaths,90,Norway,1,Male,30,80-84 years,534,Gallbladder and biliary diseases,3,Rate,2019,29.786458758689808,35.93671038434511,17.072135083325186
1,Deaths,90,Norway,2,Female,30,80-84 years,534,Gallbladder and biliary diseases,3,Rate,2019,20.510980661769977,25.4303795715812,14.36030540861688
1,Deaths,90,Norway,3,Both,30,80-84 years,534,Gallbladder and biliary diseases,3,Rate,2019,24.505436062938426,29.08312594796633,16.98015014582486
1,Deaths,90,Norway,1,Male,31,85-89 years,534,Gallbladder and biliary diseases,1,Number,2019,16.89169702311797,20.878781379571826,8.789156086070331
1,Deaths,90,Norway,2,Female,31,85-89 years,534,Gallbladder and biliary diseases,1,Number,2019,22.453482653441373,28.656092178145006,14.946031957266348
1,Deaths,90,Norway,3,Both,31,85-89 years,534,Gallbladder and biliary diseases,1,Number,2019,39.345179676559255,48.54514184364544,25.567156614789916
1,Deaths,90,Norway,1,Male,31,85-89 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.00522981255829257,0.006455306875618029,0.002732099175443991
1,Deaths,90,Norway,2,Female,31,85-89 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.005693508073720333,0.007311033799965145,0.0037505557190845333
1,Deaths,90,Norway,3,Both,31,85-89 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0054847043333595994,0.006747699259319722,0.0035435209541357206
1,Deaths,90,Norway,1,Male,31,85-89 years,534,Gallbladder and biliary diseases,3,Rate,2019,61.084069088058484,75.50223772772944,31.78350978308922
1,Deaths,90,Norway,2,Female,31,85-89 years,534,Gallbladder and biliary diseases,3,Rate,2019,50.284213811098425,64.17485823098099,33.47139854277816
1,Deaths,90,Norway,3,Both,31,85-89 years,534,Gallbladder and biliary diseases,3,Rate,2019,54.4145640558636,67.13815395347639,35.35949493123381
1,Deaths,90,Norway,1,Male,32,90-94 years,534,Gallbladder and biliary diseases,1,Number,2019,11.24053887661263,14.226046072967035,6.6643656299768
1,Deaths,90,Norway,2,Female,32,90-94 years,534,Gallbladder and biliary diseases,1,Number,2019,23.6117200401255,30.61698818100316,13.917945507985504
1,Deaths,90,Norway,3,Both,32,90-94 years,534,Gallbladder and biliary diseases,1,Number,2019,34.85225891673814,44.263231510143285,22.174954626901126
1,Deaths,90,Norway,1,Male,32,90-94 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.0048234547865595185,0.006120169637956503,0.002866919339662214
1,Deaths,90,Norway,2,Female,32,90-94 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.005996298900556002,0.007788381878266778,0.003555292346112206
1,Deaths,90,Norway,3,Both,32,90-94 years,534,Gallbladder and biliary diseases,2,Percent,2019,0.005560259948267317,0.0070610967280190975,0.0035440794753667983
1,Deaths,90,Norway,1,Male,32,90-94 years,534,Gallbladder and biliary diseases,3,Rate,2019,94.55647002825364,119.67083730459274,56.06127035949755
1,Deaths,90,Norway,2,Female,32,90-94 years,534,Gallbladder and biliary diseases,3,Rate,2019,93.34231860889919,121.03568315986624,55.020697423988835
1,Deaths,90,Norway,3,Both,32,90-94 years,534,Gallbladder and biliary diseases,3,Rate,2019,93.73048566035038,119.04003686687126,59.63657252865953
1,Deaths,90,Norway,1,Male,5,1-4 years,535,Pancreatitis,1,Number,2019,0.000354585011932494,0.0013948562540714378,0.00018103836931009798
1,Deaths,90,Norway,2,Female,5,1-4 years,535,Pancreatitis,1,Number,2019,0.00038957466851149704,0.0011094421627253581,0.00020014837859125802
1,Deaths,90,Norway,3,Both,5,1-4 years,535,Pancreatitis,1,Number,2019,0.0007441596804439903,0.0023471066946394357,0.0004003611433666465
1,Deaths,90,Norway,1,Male,5,1-4 years,535,Pancreatitis,2,Percent,2019,2.3894076251336552e-05,9.277421277987976e-05,1.2610133488482988e-05
1,Deaths,90,Norway,2,Female,5,1-4 years,535,Pancreatitis,2,Percent,2019,3.0632996452821806e-05,8.630526140635084e-05,1.579684067110572e-05
1,Deaths,90,Norway,3,Both,5,1-4 years,535,Pancreatitis,2,Percent,2019,2.700390692217138e-05,8.408326276665106e-05,1.462307944660177e-05
1,Deaths,90,Norway,1,Male,5,1-4 years,535,Pancreatitis,3,Rate,2019,0.00029128438038016963,0.0011458460623371026,0.00014871934079257586
1,Deaths,90,Norway,2,Female,5,1-4 years,535,Pancreatitis,3,Rate,2019,0.00033713962606770655,0.0009601161115380291,0.00017320928430520672
1,Deaths,90,Norway,3,Both,5,1-4 years,535,Pancreatitis,3,Rate,2019,0.0003136149917356001,0.0009891530890288804,0.00016872622901750508
1,Deaths,90,Norway,1,Male,6,5-9 years,535,Pancreatitis,1,Number,2019,0.00033928458759737275,0.002006835555749132,0.0001971426089898251
1,Deaths,90,Norway,2,Female,6,5-9 years,535,Pancreatitis,1,Number,2019,0.0002750028918899237,0.0009681489160023517,0.00015529428984962414
1,Deaths,90,Norway,3,Both,6,5-9 years,535,Pancreatitis,1,Number,2019,0.0006142874794872966,0.0027318722143657944,0.00037197054628615466
1,Deaths,90,Norway,1,Male,6,5-9 years,535,Pancreatitis,2,Percent,2019,2.848676113310827e-05,0.00016557634557555758,1.6690771815664478e-05
1,Deaths,90,Norway,2,Female,6,5-9 years,535,Pancreatitis,2,Percent,2019,2.7326392543667414e-05,9.64270857404001e-05,1.5504001970966372e-05
1,Deaths,90,Norway,3,Both,6,5-9 years,535,Pancreatitis,2,Percent,2019,2.795608691632101e-05,0.00012383751770191315,1.700486307563522e-05
1,Deaths,90,Norway,1,Male,6,5-9 years,535,Pancreatitis,3,Rate,2019,0.00020578670139154062,0.0012172084567040663,0.00011957315094985055
1,Deaths,90,Norway,2,Female,6,5-9 years,535,Pancreatitis,3,Rate,2019,0.00017578705417497113,0.0006188591137247626,9.92670497217407e-05
1,Deaths,90,Norway,3,Both,6,5-9 years,535,Pancreatitis,3,Rate,2019,0.0001911804635920564,0.0008502217835411889,0.00011576583253972737
1,Deaths,90,Norway,1,Male,7,10-14 years,535,Pancreatitis,1,Number,2019,0.0007132131698939052,0.002965616953153217,0.00041456991840106754
1,Deaths,90,Norway,2,Female,7,10-14 years,535,Pancreatitis,1,Number,2019,0.0016936798197207514,0.005428926326743182,0.001097081422759798
1,Deaths,90,Norway,3,Both,7,10-14 years,535,Pancreatitis,1,Number,2019,0.0024068929896146544,0.007917717576311318,0.0016060113606031717
1,Deaths,90,Norway,1,Male,7,10-14 years,535,Pancreatitis,2,Percent,2019,4.9229097756757515e-05,0.00020260651760600664,2.8625119237396132e-05
1,Deaths,90,Norway,2,Female,7,10-14 years,535,Pancreatitis,2,Percent,2019,0.00014783604616579063,0.00046978696515151755,9.513147748700403e-05
1,Deaths,90,Norway,3,Both,7,10-14 years,535,Pancreatitis,2,Percent,2019,9.276883830539899e-05,0.0003076242026338361,6.200811261739653e-05
