measure_name,location_name,sex_name,age_name,cause_name,metric_name,year,val,upper,lower
Deaths,Japan,Male,75-79 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,59.0642091545051,82.1829789280212,22.172310836799
Deaths,Japan,Female,75-79 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,19.8524812741084,26.4650703922644,9.13828320422045
Deaths,Japan,Male,80-84 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,2048.03046940208,3097.01239577486,655.534029916565
Deaths,Japan,Female,80-84 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,984.733671861154,1433.44054354661,369.180701237707
Deaths,Japan,Male,80-84 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,92.3416333896425,139.638148712364,29.5567297310098
Deaths,Japan,Female,80-84 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,31.4906371848343,45.8397609147894,11.8059693199549
Deaths,Japan,Male,85-89 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,1652.21830027659,2646.46437711492,470.026134658563
Deaths,Japan,Female,85-89 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,1093.50867331158,1741.59297696137,343.432716210927
Deaths,Japan,Male,85-89 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,127.404733357967,204.072360323839,36.2443354775971
Deaths,Japan,Female,85-89 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,46.9639281958274,74.797804089356,14.7497224465382
Deaths,Japan,Male,90-94 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,790.900185718303,1307.57117524243,217.132965781282
Deaths,Japan,Female,90-94 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,821.382517031962,1340.08501363004,243.457079260692
Deaths,Japan,Male,90-94 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,143.750168482179,237.657772924696,39.4650310844808
Deaths,Japan,Female,90-94 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,63.0131069321205,102.805840775785,18.6770312865556
Deaths,Finland,Male,1-4 years,Appendicitis,Number,2019,0.00706179781823517,0.0168796590292146,0.00356421219794851
Deaths,Finland,Female,1-4 years,Appendicitis,Number,2019,0.00146937673630763,0.00287682777835377,0.000675245254401698
Deaths,Finland,Male,1-4 years,Appendicitis,Rate,2019,0.00652550443799609,0.0155977688319782,0.00329353560018592
Deaths,Finland,Female,1-4 years,Appendicitis,Rate,2019,0.00142149425540202,0.00278308078497758,0.000653241082699797
Deaths,Finland,Male,5-9 years,Appendicitis,Number,2019,0.00481226864285932,0.0183136362124542,0.00146302105300526
Deaths,Finland,Female,5-9 years,Appendicitis,Number,2019,0.00734181705496151,0.0129364358397893,0.00409059365274835
Deaths,Finland,Male,5-9 years,Appendicitis,Rate,2019,0.00308847152376937,0.0117535300159863,0.000938953993681671
Deaths,Finland,Female,5-9 years,Appendicitis,Rate,2019,0.00492727897282389,0.00868196903021487,0.00274530078053811
Deaths,Finland,Male,10-14 years,Appendicitis,Number,2019,0.010006818037304,0.0340510367256097,0.00364049428937382
Deaths,Finland,Female,10-14 years,Appendicitis,Number,2019,0.00390424562921817,0.013892652065086,0.00194099522646174
Deaths,Finland,Male,10-14 years,Appendicitis,Rate,2019,0.00635365966590031,0.0216201291778346,0.00231147020402568
Deaths,Finland,Female,10-14 years,Appendicitis,Rate,2019,0.00258939395014426,0.00921395645283632,0.00128731687859131
Deaths,Finland,Male,15-19 years,Appendicitis,Number,2019,0.0118792978110504,0.0280851357286772,0.00563084904054261
Deaths,Finland,Female,15-19 years,Appendicitis,Number,2019,0.0100708913313893,0.0166961842214023,0.0060492929438895
Deaths,Finland,Male,15-19 years,Appendicitis,Rate,2019,0.00780444581477467,0.0184513363905364,0.00369934796880095
Deaths,Finland,Female,15-19 years,Appendicitis,Rate,2019,0.0069797029358957,0.0115714093414113,0.00419250554208234
Deaths,Finland,Male,20-24 years,Appendicitis,Number,2019,0.0158158985075496,0.0325820453523614,0.00898262808821993
Deaths,Finland,Female,20-24 years,Appendicitis,Number,2019,0.0245367397052405,0.0390670630918649,0.013612894373583
Deaths,Finland,Male,20-24 years,Appendicitis,Rate,2019,0.00984546286299287,0.0202824592838592,0.00559172349344747
Deaths,Finland,Female,20-24 years,Appendicitis,Rate,2019,0.016117258176653,0.0256616791643553,0.00894179649726182
Deaths,Finland,Male,25-29 years,Appendicitis,Number,2019,0.0407237186452479,0.069243401318913,0.018790037440205
Deaths,Finland,Female,25-29 years,Appendicitis,Number,2019,0.0121604629516675,0.020972869168445,0.00634584311884499
Deaths,Finland,Male,25-29 years,Appendicitis,Rate,2019,0.0223656532467493,0.0380287939079216,0.0103195748291543
Deaths,Finland,Female,25-29 years,Appendicitis,Rate,2019,0.00704561043754785,0.0121514013492602,0.00367669707073485
Deaths,Finland,Male,30-34 years,Appendicitis,Number,2019,0.0366578990043284,0.0760342556911092,0.0208159975667796
Deaths,Finland,Female,30-34 years,Appendicitis,Number,2019,0.0100275794627377,0.0164230998109483,0.00574980108948065
Deaths,Finland,Male,30-34 years,Appendicitis,Rate,2019,0.0204101880215267,0.0423339443034948,0.0115898192676959
Deaths,Finland,Female,30-34 years,Appendicitis,Rate,2019,0.00593239564560073,0.00971603627453442,0.00340162798739795
Deaths,Finland,Male,35-39 years,Appendicitis,Number,2019,0.0506870357806462,0.103979878295462,0.0297403287161171
Deaths,Finland,Female,35-39 years,Appendicitis,Number,2019,0.0111667751496485,0.0185368080842349,0.0064659488601028
Deaths,Finland,Male,35-39 years,Appendicitis,Rate,2019,0.0272551701840673,0.0559115212601075,0.0159918154219107
Deaths,Finland,Female,35-39 years,Appendicitis,Rate,2019,0.00640582816865455,0.0106336525802325,0.00370919596661085
Deaths,Finland,Male,40-44 years,Appendicitis,Number,2019,0.0426584196850124,0.101745601695789,0.0230870035409759
Deaths,Finland,Female,40-44 years,Appendicitis,Number,2019,0.0234574706375684,0.0371357652892874,0.0131261048513868
Deaths,Finland,Male,40-44 years,Appendicitis,Rate,2019,0.0239311520444313,0.0570787544876997,0.0129516891640393
Deaths,Finland,Female,40-44 years,Appendicitis,Rate,2019,0.0138997773780743,0.0220048818673069,0.00777790317185065
Deaths,Finland,Male,45-49 years,Appendicitis,Number,2019,0.107958163296535,0.177592696287635,0.0543914623232513
Deaths,Finland,Female,45-49 years,Appendicitis,Number,2019,0.0284579133250171,0.0466752333140273,0.0162190331445872
Deaths,Finland,Male,45-49 years,Appendicitis,Rate,2019,0.0674459686505986,0.110949566578774,0.0339806157375778
Deaths,Finland,Female,45-49 years,Appendicitis,Rate,2019,0.0184247835135846,0.0302194001167684,0.010500846322628
Deaths,Finland,Male,50-54 years,Appendicitis,Number,2019,0.191025389350656,0.32707608494606,0.104799871550415
Deaths,Finland,Female,50-54 years,Appendicitis,Number,2019,0.0381437830619664,0.0647272698221037,0.0226769137920537
Deaths,Finland,Male,50-54 years,Appendicitis,Rate,2019,0.106645108332553,0.182599101777149,0.058507372725286
Deaths,Finland,Female,50-54 years,Appendicitis,Rate,2019,0.0215617377850636,0.0365887258004794,0.0128186988732718
Deaths,Finland,Male,55-59 years,Appendicitis,Number,2019,0.29529113043684,0.510024353997362,0.169685557565752
Deaths,Finland,Female,55-59 years,Appendicitis,Number,2019,0.119151598056221,0.200286185402539,0.0687753552113202
Deaths,Finland,Male,55-59 years,Appendicitis,Rate,2019,0.160648888725679,0.277471407866188,0.0923149849282921
Deaths,Finland,Female,55-59 years,Appendicitis,Rate,2019,0.0642759396732311,0.108043727321566,0.0371006403160621
Deaths,Finland,Male,60-64 years,Appendicitis,Number,2019,0.402380138265872,0.704722590287246,0.226313041857398
Deaths,Finland,Female,60-64 years,Appendicitis,Number,2019,0.199846360033192,0.313140538905911,0.128608470890538
Deaths,Finland,Male,60-64 years,Appendicitis,Rate,2019,0.228413648541197,0.400040267272222,0.128468039764301
Deaths,Finland,Female,60-64 years,Appendicitis,Rate,2019,0.108867351812457,0.170584949408887,0.0700601384192183
Deaths,Finland,Male,65-69 years,Appendicitis,Number,2019,0.713085529138907,1.23722773930969,0.426890258749661
Deaths,Finland,Female,65-69 years,Appendicitis,Number,2019,0.252465262797546,0.389502648976229,0.165478990461937
Deaths,Finland,Male,65-69 years,Appendicitis,Rate,2019,0.417276296846128,0.723988621726594,0.249803395317597
Deaths,Finland,Female,65-69 years,Appendicitis,Rate,2019,0.13590333877305,0.209671262771962,0.0890781846633896
Deaths,Finland,Male,70-74 years,Appendicitis,Number,2019,0.825346840751152,1.54237776695399,0.476806350982516
Deaths,Finland,Female,70-74 years,Appendicitis,Number,2019,0.356797875800749,0.57214703374799,0.23515826927653
Deaths,Finland,Male,70-74 years,Appendicitis,Rate,2019,0.504412872541895,0.942628191641171,0.291401443938917
Deaths,Finland,Female,70-74 years,Appendicitis,Rate,2019,0.191981527551356,0.307854023167606,0.126531144981516
Deaths,Finland,Male,75-79 years,Appendicitis,Number,2019,1.11905446318992,1.8670716306709,0.637261571407528
Deaths,Finland,Female,75-79 years,Appendicitis,Number,2019,0.507914814248928,0.829696908644794,0.316732006493397
Deaths,Finland,Male,75-79 years,Appendicitis,Rate,2019,1.19113974744217,1.98734137056593,0.678311567657935
Deaths,Finland,Female,75-79 years,Appendicitis,Rate,2019,0.429518960009883,0.701634493279165,0.267844918506774
Deaths,Finland,Male,80-84 years,Appendicitis,Number,2019,1.17836663701028,2.10835390250945,0.674071124866999
Deaths,Finland,Female,80-84 years,Appendicitis,Number,2019,0.799257773160958,1.25475768515544,0.511057618332972
Deaths,Finland,Male,80-84 years,Appendicitis,Rate,2019,1.81325594605998,3.24430880003833,1.03725227517772
Deaths,Finland,Female,80-84 years,Appendicitis,Rate,2019,0.833134451133278,1.30794080512086,0.532718883250168
Deaths,Finland,Male,85-89 years,Appendicitis,Number,2019,1.17698454819014,1.91224878449815,0.657398360626786
Deaths,Finland,Female,85-89 years,Appendicitis,Number,2019,1.03395183366667,1.62154919551635,0.651191462242711
Deaths,Finland,Male,85-89 years,Appendicitis,Rate,2019,3.44871323446205,5.60313022020863,1.92626014512554
Deaths,Finland,Female,85-89 years,Appendicitis,Rate,2019,1.63809126616529,2.56902254857747,1.03168350030228
Deaths,Finland,Male,90-94 years,Appendicitis,Number,2019,0.639698240264448,1.01817595174662,0.351650554270592
Deaths,Finland,Female,90-94 years,Appendicitis,Number,2019,1.06594149463595,1.6203176677259,0.644621938173654
Deaths,Finland,Male,90-94 years,Appendicitis,Rate,2019,4.60720891111993,7.33306584685277,2.5326434641527
Deaths,Finland,Female,90-94 years,Appendicitis,Rate,2019,3.1316678100745,4.76038948445776,1.89385794962013
Deaths,Finland,Male,15-19 years,Diabetes mellitus type 2,Number,2019,0.0230405651151069,0.0488476432515696,0.0119769316418379
Deaths,Finland,Female,15-19 years,Diabetes mellitus type 2,Number,2019,0.0217216056196482,0.0338789718064981,0.0106778369339936
Deaths,Finland,Male,15-19 years,Diabetes mellitus type 2,Rate,2019,0.015137160869506,0.0320918619096906,0.00786858916349695
Deaths,Finland,Female,15-19 years,Diabetes mellitus type 2,Rate,2019,0.0150543134194371,0.0234800626083532,0.0074003509068675
Deaths,Finland,Male,20-24 years,Diabetes mellitus type 2,Number,2019,0.0531839615029453,0.0995471576646107,0.0288179091873779
Deaths,Finland,Female,20-24 years,Diabetes mellitus type 2,Number,2019,0.0444392097296412,0.0772209980903977,0.0243978793661142
Deaths,Finland,Male,20-24 years,Diabetes mellitus type 2,Rate,2019,0.0331072381144924,0.0619685213227426,0.0179392688033497
Deaths,Finland,Female,20-24 years,Diabetes mellitus type 2,Rate,2019,0.0291904395198065,0.0507235589500896,0.0160260460611445
Deaths,Finland,Male,25-29 years,Diabetes mellitus type 2,Number,2019,0.074452355025377,0.170874073820674,0.0408109140672518
Deaths,Finland,Female,25-29 years,Diabetes mellitus type 2,Number,2019,0.0993853301847046,0.175874855700388,0.0501892580696311
Deaths,Finland,Male,25-29 years,Diabetes mellitus type 2,Rate,2019,0.0408895751983536,0.0938448258427552,0.022413541372837
Deaths,Finland,Female,25-29 years,Diabetes mellitus type 2,Rate,2019,0.0575825379733981,0.101899551353426,0.0290789883504959
Deaths,Finland,Male,30-34 years,Diabetes mellitus type 2,Number,2019,0.482516489038405,0.782371255630841,0.270186681855446
Deaths,Finland,Female,30-34 years,Diabetes mellitus type 2,Number,2019,0.307621888656125,0.509076344651376,0.175623275591509
Deaths,Finland,Male,30-34 years,Diabetes mellitus type 2,Rate,2019,0.268652937900177,0.435604463533983,0.15043308883935
Deaths,Finland,Female,30-34 years,Diabetes mellitus type 2,Rate,2019,0.181991552351841,0.301173608397778,0.103900124577099
Deaths,Finland,Male,35-39 years,Diabetes mellitus type 2,Number,2019,0.681671907011566,1.06431632318924,0.381939224692475
Deaths,Finland,Female,35-39 years,Diabetes mellitus type 2,Number,2019,0.336657931622882,0.541538090335065,0.183418169622495
Deaths,Finland,Male,35-39 years,Diabetes mellitus type 2,Rate,2019,0.366545084934557,0.572298657268878,0.2053743804237
Deaths,Finland,Female,35-39 years,Diabetes mellitus type 2,Rate,2019,0.193124051723986,0.310653694283166,0.105217957903256
Deaths,Finland,Male,40-44 years,Diabetes mellitus type 2,Number,2019,1.08242409539214,1.70417693579949,0.625784947509058
Deaths,Finland,Female,40-44 years,Diabetes mellitus type 2,Number,2019,0.421682177982451,0.626240516959818,0.2421072541321
Deaths,Finland,Male,40-44 years,Diabetes mellitus type 2,Rate,2019,0.607234299691752,0.9560344162388,0.351062107704315
Deaths,Finland,Female,40-44 years,Diabetes mellitus type 2,Rate,2019,0.249868730044166,0.371080237309589,0.143461202021646
Deaths,Finland,Male,45-49 years,Diabetes mellitus type 2,Number,2019,5.26383361235504,6.98824061598088,3.87033767911715
Deaths,Finland,Female,45-49 years,Diabetes mellitus type 2,Number,2019,1.73922622382948,2.29707887913051,1.23209021949572
Deaths,Finland,Male,45-49 years,Diabetes mellitus type 2,Rate,2019,3.28853646597987,4.36584546379935,2.41796141951726
Deaths,Finland,Female,45-49 years,Diabetes mellitus type 2,Rate,2019,1.12604414417965,1.48722011267078,0.797704150130269
Deaths,Finland,Male,50-54 years,Diabetes mellitus type 2,Number,2019,7.45569514150059,9.88533020981155,5.41708979968343
Deaths,Finland,Female,50-54 years,Diabetes mellitus type 2,Number,2019,2.98537908753245,3.99805518395157,2.06969920878678
Deaths,Finland,Male,50-54 years,Diabetes mellitus type 2,Rate,2019,4.16234417195857,5.5187538929353,3.02423740895479
Deaths,Finland,Female,50-54 years,Diabetes mellitus type 2,Rate,2019,1.68756101013408,2.26000177765624,1.16994980705812
Deaths,Finland,Male,55-59 years,Diabetes mellitus type 2,Number,2019,11.7004680416966,15.1242870167438,8.7787630921948
Deaths,Finland,Female,55-59 years,Diabetes mellitus type 2,Number,2019,4.11025246153044,5.56537288861714,2.92941900114599
Deaths,Finland,Male,55-59 years,Diabetes mellitus type 2,Rate,2019,6.36547120696847,8.22815063362626,4.77595968785369
Deaths,Finland,Female,55-59 years,Diabetes mellitus type 2,Rate,2019,2.21726224044787,3.00222219326847,1.58026549426918
Deaths,Finland,Male,60-64 years,Diabetes mellitus type 2,Number,2019,17.4056108890303,22.5800250225839,13.0866239401914
Deaths,Finland,Female,60-64 years,Diabetes mellitus type 2,Number,2019,7.05513506625804,9.41321818854669,5.2010646094133
Deaths,Finland,Male,60-64 years,Diabetes mellitus type 2,Rate,2019,9.88040589027505,12.81769503283,7.42870543796725
Deaths,Finland,Female,60-64 years,Diabetes mellitus type 2,Rate,2019,3.84332179587936,5.12789993297717,2.83330719928187
Deaths,Finland,Male,65-69 years,Diabetes mellitus type 2,Number,2019,25.9095662033153,33.4507000439553,19.6602446680104
Deaths,Finland,Female,65-69 years,Diabetes mellitus type 2,Number,2019,12.5626732213912,16.5067054300015,9.37411371834517
Deaths,Finland,Male,65-69 years,Diabetes mellitus type 2,Rate,2019,15.1615022271795,19.5743479160314,11.5045864134457
Deaths,Finland,Female,65-69 years,Diabetes mellitus type 2,Rate,2019,6.76255107646614,8.88564373261668,5.04613323133871
Deaths,Finland,Male,70-74 years,Diabetes mellitus type 2,Number,2019,38.0086210614992,49.4162283814086,28.9913367528722
Deaths,Finland,Female,70-74 years,Diabetes mellitus type 2,Number,2019,21.2576708040509,28.1229349291341,15.7075168106407
Deaths,Finland,Male,70-74 years,Diabetes mellitus type 2,Rate,2019,23.229067810496,30.2008567517713,17.7181310066403
Deaths,Finland,Female,70-74 years,Diabetes mellitus type 2,Rate,2019,11.4380728976778,15.1320519910764,8.45171251251904
Deaths,Finland,Male,75-79 years,Diabetes mellitus type 2,Number,2019,30.2667226932945,39.2290536542654,22.8910200267663
Deaths,Finland,Female,75-79 years,Diabetes mellitus type 2,Number,2019,28.8199633980987,38.3334669708972,21.0757226328786
Deaths,Finland,Male,75-79 years,Diabetes mellitus type 2,Rate,2019,32.216391257692,41.7560419078609,24.3655735357615
Deaths,Finland,Female,75-79 years,Diabetes mellitus type 2,Rate,2019,24.3716472900659,32.4167565209932,17.8227179298106
Deaths,Finland,Male,80-84 years,Diabetes mellitus type 2,Number,2019,36.2312027133592,45.4488509397621,28.5848510776722
Deaths,Finland,Female,80-84 years,Diabetes mellitus type 2,Number,2019,44.2664246627107,56.9877754068551,32.9563737283434
Deaths,Finland,Male,80-84 years,Diabetes mellitus type 2,Rate,2019,55.7521247543007,69.9361273645754,43.9860138227725
Deaths,Finland,Female,80-84 years,Diabetes mellitus type 2,Rate,2019,46.1426646739325,59.4032120540108,34.3532352884321
Deaths,Finland,Male,85-89 years,Diabetes mellitus type 2,Number,2019,27.6314712380579,33.9510338380875,21.6983644390557
Deaths,Finland,Female,85-89 years,Diabetes mellitus type 2,Number,2019,41.7949660258633,54.2646661132981,30.7365698940308
Deaths,Finland,Male,85-89 years,Diabetes mellitus type 2,Rate,2019,80.9636971809708,99.4808129818936,63.5789456388543
Deaths,Finland,Female,85-89 years,Diabetes mellitus type 2,Rate,2019,66.2158202997235,85.9715827441786,48.6959885904344
Deaths,Finland,Male,90-94 years,Diabetes mellitus type 2,Number,2019,16.0256009529854,20.0572003063549,12.0734071643269
Deaths,Finland,Female,90-94 years,Diabetes mellitus type 2,Number,2019,37.0780555213997,48.2052444570325,26.2328026607229
Deaths,Finland,Male,90-94 years,Diabetes mellitus type 2,Rate,2019,115.418937976325,144.455160522804,86.9546069910572
Deaths,Finland,Female,90-94 years,Diabetes mellitus type 2,Rate,2019,108.93295131191,141.623919420098,77.0702933266329
Deaths,United Kingdom,Male,5-9 years,Rheumatoid arthritis,Number,2019,0.0294748110732599,0.0549830528025545,0.0235892272333113
Deaths,United Kingdom,Female,5-9 years,Rheumatoid arthritis,Number,2019,0.0679288498110493,0.126027976265846,0.0423841127539002
Deaths,United Kingdom,Male,5-9 years,Rheumatoid arthritis,Rate,2019,0.00144705796429524,0.0026993782678181,0.00115810680023327
Deaths,United Kingdom,Female,5-9 years,Rheumatoid arthritis,Rate,2019,0.00349782179019377,0.00648948720290263,0.00218246111278197
Deaths,United Kingdom,Male,10-14 years,Rheumatoid arthritis,Number,2019,0.0502252092052119,0.0873397296143607,0.0415876564352432
Deaths,United Kingdom,Female,10-14 years,Rheumatoid arthritis,Number,2019,0.0684276275021725,0.119181948233464,0.0396829956756317
Deaths,United Kingdom,Male,10-14 years,Rheumatoid arthritis,Rate,2019,0.00247119421108728,0.00429731279643011,0.0020462070235597
Deaths,United Kingdom,Female,10-14 years,Rheumatoid arthritis,Rate,2019,0.00352866129724914,0.00614594928121427,0.00204636425535959
Deaths,United Kingdom,Male,15-19 years,Rheumatoid arthritis,Number,2019,0.0797841142482514,0.146689560159243,0.0630748878450894
Deaths,United Kingdom,Female,15-19 years,Rheumatoid arthritis,Number,2019,0.139690517659025,0.242209276719145,0.0854663580295099
Deaths,United Kingdom,Male,15-19 years,Rheumatoid arthritis,Rate,2019,0.00422702179755597,0.00777172215433361,0.00334175453737565
Deaths,United Kingdom,Female,15-19 years,Rheumatoid arthritis,Rate,2019,0.00775496216752069,0.0134463226928858,0.00474469122329726
Deaths,United Kingdom,Male,20-24 years,Rheumatoid arthritis,Number,2019,0.127858949220947,0.218498097186334,0.103468134425778
Deaths,United Kingdom,Female,20-24 years,Rheumatoid arthritis,Number,2019,0.216151333315352,0.389019687545457,0.13813525646491
Deaths,United Kingdom,Male,20-24 years,Rheumatoid arthritis,Rate,2019,0.00612570220962653,0.0104682095769503,0.0049571420971297
Deaths,United Kingdom,Female,20-24 years,Rheumatoid arthritis,Rate,2019,0.0106575558462544,0.0191810014850076,0.0068108958086491
Deaths,United Kingdom,Male,25-29 years,Rheumatoid arthritis,Number,2019,0.216891255315697,0.326274874586639,0.161270828094149
Deaths,United Kingdom,Female,25-29 years,Rheumatoid arthritis,Number,2019,0.381188423597884,0.657063991229287,0.237152515916056
Deaths,United Kingdom,Male,25-29 years,Rheumatoid arthritis,Rate,2019,0.00926535548329129,0.0139381031932859,0.00688931210805212
Deaths,United Kingdom,Female,25-29 years,Rheumatoid arthritis,Rate,2019,0.0165294464086347,0.0284922189597376,0.0102836276230743
Deaths,United Kingdom,Male,30-34 years,Rheumatoid arthritis,Number,2019,0.255471752540614,0.372104692857363,0.183857361866452
Deaths,United Kingdom,Female,30-34 years,Rheumatoid arthritis,Number,2019,0.722028876783892,1.38144011100447,0.495093236034126
Deaths,United Kingdom,Male,30-34 years,Rheumatoid arthritis,Rate,2019,0.0105675667930564,0.0153920782108965,0.00760524376020787
Deaths,United Kingdom,Female,30-34 years,Rheumatoid arthritis,Rate,2019,0.0301748484817077,0.0577327962584934,0.0206908114924599
Deaths,United Kingdom,Male,35-39 years,Rheumatoid arthritis,Number,2019,0.611119467597846,0.888861896480404,0.428088717306537
Deaths,United Kingdom,Female,35-39 years,Rheumatoid arthritis,Number,2019,1.37427089930079,2.59260836501501,0.977984664530208
Deaths,United Kingdom,Male,35-39 years,Rheumatoid arthritis,Rate,2019,0.0264067735493896,0.0384081608614128,0.0184979245734017
Deaths,United Kingdom,Female,35-39 years,Rheumatoid arthritis,Rate,2019,0.0598924835874182,0.112989188688538,0.0426218225962025
Deaths,United Kingdom,Male,40-44 years,Rheumatoid arthritis,Number,2019,0.990478394105943,1.3851706517977,0.717258653033595
Deaths,United Kingdom,Female,40-44 years,Rheumatoid arthritis,Number,2019,1.90036347961968,3.39409839955289,1.33434898947951
Deaths,United Kingdom,Male,40-44 years,Rheumatoid arthritis,Rate,2019,0.0481228813783283,0.0672991994190564,0.0348483654796646
Deaths,United Kingdom,Female,40-44 years,Rheumatoid arthritis,Rate,2019,0.0927403563937847,0.165636678764793,0.0651180693404933
Deaths,United Kingdom,Male,45-49 years,Rheumatoid arthritis,Number,2019,2.20066180859543,3.32320893023407,1.61545170774671
Deaths,United Kingdom,Female,45-49 years,Rheumatoid arthritis,Number,2019,4.44427628911986,8.39377446887828,3.165786020744
Deaths,United Kingdom,Male,45-49 years,Rheumatoid arthritis,Rate,2019,0.098450636091417,0.148669837304551,0.0722701905315193
Deaths,United Kingdom,Female,45-49 years,Rheumatoid arthritis,Rate,2019,0.195913955787558,0.370016950614071,0.139555154124708
Deaths,United Kingdom,Male,50-54 years,Rheumatoid arthritis,Number,2019,5.40029209765824,8.34435854804726,4.36939128531912
Deaths,United Kingdom,Female,50-54 years,Rheumatoid arthritis,Number,2019,10.3753425431471,19.0468463391948,7.36171680853162
Deaths,United Kingdom,Male,50-54 years,Rheumatoid arthritis,Rate,2019,0.233329753849668,0.360533669446052,0.18878774974385
Deaths,United Kingdom,Female,50-54 years,Rheumatoid arthritis,Rate,2019,0.437530683579247,0.80321007852614,0.310445363529816
Deaths,United Kingdom,Male,55-59 years,Rheumatoid arthritis,Number,2019,10.4127313355369,16.6887205882116,8.46564019855067
Deaths,United Kingdom,Female,55-59 years,Rheumatoid arthritis,Number,2019,20.1580166439029,38.5753987083421,14.2087455819865
Deaths,United Kingdom,Male,55-59 years,Rheumatoid arthritis,Rate,2019,0.481604471962046,0.771878406117865,0.391548580892435
Deaths,United Kingdom,Female,55-59 years,Rheumatoid arthritis,Rate,2019,0.911031328630534,1.7433955611076,0.642157043244912
Deaths,United Kingdom,Male,60-64 years,Rheumatoid arthritis,Number,2019,16.8928606536023,27.1014310508683,13.648281879678
Deaths,United Kingdom,Female,60-64 years,Rheumatoid arthritis,Number,2019,33.0884552500823,64.1051475727395,23.9693239161193
Deaths,United Kingdom,Male,60-64 years,Rheumatoid arthritis,Rate,2019,0.926482653205873,1.48636789591526,0.748534938331432
Deaths,United Kingdom,Female,60-64 years,Rheumatoid arthritis,Rate,2019,1.75839640176132,3.40669456988334,1.27378484756102
Deaths,United Kingdom,Male,65-69 years,Rheumatoid arthritis,Number,2019,31.2717762973374,47.0025682921552,23.1848919813731
Deaths,United Kingdom,Female,65-69 years,Rheumatoid arthritis,Number,2019,58.0929529133083,107.559169444462,41.2571830817882
Deaths,United Kingdom,Male,65-69 years,Rheumatoid arthritis,Rate,2019,1.92185594084315,2.8886163756184,1.42486381229333
Deaths,United Kingdom,Female,65-69 years,Rheumatoid arthritis,Rate,2019,3.38200275375887,6.26178200643428,2.40187320143914
Deaths,United Kingdom,Male,70-74 years,Rheumatoid arthritis,Number,2019,52.6541745099249,73.7875241586384,38.5754360500324
Deaths,United Kingdom,Female,70-74 years,Rheumatoid arthritis,Number,2019,109.066408533279,187.87321668128,68.6511362194123
Deaths,United Kingdom,Male,70-74 years,Rheumatoid arthritis,Rate,2019,3.37106128475465,4.72407493430932,2.46970273907308
Deaths,United Kingdom,Female,70-74 years,Rheumatoid arthritis,Rate,2019,6.41447608181168,11.0493072158636,4.03754994035812
Deaths,United Kingdom,Male,75-79 years,Rheumatoid arthritis,Number,2019,60.8497864589387,82.1735996362374,41.4743949565437
Deaths,United Kingdom,Female,75-79 years,Rheumatoid arthritis,Number,2019,130.163561751698,207.3851569501,79.3068747853748
Deaths,United Kingdom,Male,75-79 years,Rheumatoid arthritis,Rate,2019,5.74663296307678,7.76044656595351,3.91682763491321
Deaths,United Kingdom,Female,75-79 years,Rheumatoid arthritis,Rate,2019,10.6003102271797,16.8891122108123,6.45862378502489
Deaths,United Kingdom,Male,80-84 years,Rheumatoid arthritis,Number,2019,55.3210768938614,65.9348886801158,32.4739964670891
Deaths,United Kingdom,Female,80-84 years,Rheumatoid arthritis,Number,2019,150.591939732616,213.296088550935,78.7825641513989
Deaths,United Kingdom,Male,80-84 years,Rheumatoid arthritis,Rate,2019,7.61362840249961,9.074366757786,4.46927203385544
Deaths,United Kingdom,Female,80-84 years,Rheumatoid arthritis,Rate,2019,16.1396183860336,22.8599052416624,8.44348325105876
Deaths,United Kingdom,Male,85-89 years,Rheumatoid arthritis,Number,2019,41.2098887397117,49.0004613050508,22.7059730166093
Deaths,United Kingdom,Female,85-89 years,Rheumatoid arthritis,Number,2019,126.057059402654,161.996815578305,60.2750449644639
Deaths,United Kingdom,Male,85-89 years,Rheumatoid arthritis,Rate,2019,10.5317679042162,12.522758528271,5.80283143593845
Deaths,United Kingdom,Female,85-89 years,Rheumatoid arthritis,Rate,2019,20.8970567136123,26.8549548800055,9.99207056714365
Deaths,United Kingdom,Male,90-94 years,Rheumatoid arthritis,Number,2019,18.5782135244944,22.443365783754,8.418626627741
Deaths,United Kingdom,Female,90-94 years,Rheumatoid arthritis,Number,2019,73.9840429834887,95.4937184380255,31.9163757565856
Deaths,United Kingdom,Male,90-94 years,Rheumatoid arthritis,Rate,2019,12.3535368142926,14.9236601829715,5.59794480962685
Deaths,United Kingdom,Female,90-94 years,Rheumatoid arthritis,Rate,2019,24.8119092284579,32.0255744107009,10.7037434862879
Deaths,Finland,Male,5-9 years,Rheumatoid arthritis,Number,2019,0.0099601701514065,0.0175885149257968,0.0054739190147993
